acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,track_id,type,uri,valence,0
0.033,https://api.spotify.com/v1/audio-analysis/2Rk4JlNc2TPmZe2af99d45,0.61,193000.0,0.83,2Rk4JlNc2TPmZe2af99d45,0.0,0.0,0.118,-4.105,1.0,0.0571,182.162,4.0,https://api.spotify.com/v1/tracks/2Rk4JlNc2TPmZe2af99d45,2Rk4JlNc2TPmZe2af99d45,audio_features,spotify:track:2Rk4JlNc2TPmZe2af99d45,0.728,
0.808,https://api.spotify.com/v1/audio-analysis/1fzAuUVbzlhZ1lJAx9PtY6,0.557,293453.0,0.496,1fzAuUVbzlhZ1lJAx9PtY6,0.000173,0.0,0.0772,-9.602,1.0,0.0563,149.983,4.0,https://api.spotify.com/v1/tracks/1fzAuUVbzlhZ1lJAx9PtY6,1fzAuUVbzlhZ1lJAx9PtY6,audio_features,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,0.265,
0.971,https://api.spotify.com/v1/audio-analysis/1SmiQ65iSAbPto6gPFlBYm,0.737,150440.0,0.175,1SmiQ65iSAbPto6gPFlBYm,0.000337,10.0,0.171,-9.912,1.0,0.0401,70.008,4.0,https://api.spotify.com/v1/tracks/1SmiQ65iSAbPto6gPFlBYm,1SmiQ65iSAbPto6gPFlBYm,audio_features,spotify:track:1SmiQ65iSAbPto6gPFlBYm,0.545,
0.41,https://api.spotify.com/v1/audio-analysis/694vvR5o19xHPhhJ5QdLN7,0.643,259747.0,0.573,694vvR5o19xHPhhJ5QdLN7,0.00017,4.0,0.0695,-7.034,1.0,0.0709,165.192,4.0,https://api.spotify.com/v1/tracks/694vvR5o19xHPhhJ5QdLN7,694vvR5o19xHPhhJ5QdLN7,audio_features,spotify:track:694vvR5o19xHPhhJ5QdLN7,0.47,
0.512,https://api.spotify.com/v1/audio-analysis/6e7hIhOLH9zvb3zP5O5gt0,0.869,142187.0,0.747,6e7hIhOLH9zvb3zP5O5gt0,0.0,9.0,0.124,-7.143,1.0,0.151,124.932,4.0,https://api.spotify.com/v1/tracks/6e7hIhOLH9zvb3zP5O5gt0,6e7hIhOLH9zvb3zP5O5gt0,audio_features,spotify:track:6e7hIhOLH9zvb3zP5O5gt0,0.784,
0.449,https://api.spotify.com/v1/audio-analysis/6U0FIYXCQ3TGrk4tFpLrEA,0.453,204533.0,0.538,6U0FIYXCQ3TGrk4tFpLrEA,0.0,1.0,0.19,-8.212,1.0,0.0638,122.973,4.0,https://api.spotify.com/v1/tracks/6U0FIYXCQ3TGrk4tFpLrEA,6U0FIYXCQ3TGrk4tFpLrEA,audio_features,spotify:track:6U0FIYXCQ3TGrk4tFpLrEA,0.516,
0.0516,https://api.spotify.com/v1/audio-analysis/26wLOs3ZuHJa2Ihhx6QIE6,0.749,204887.0,0.461,26wLOs3ZuHJa2Ihhx6QIE6,6.24e-06,10.0,0.0738,-2.961,0.0,0.0416,139.02,4.0,https://api.spotify.com/v1/tracks/26wLOs3ZuHJa2Ihhx6QIE6,26wLOs3ZuHJa2Ihhx6QIE6,audio_features,spotify:track:26wLOs3ZuHJa2Ihhx6QIE6,0.42,
0.128,https://api.spotify.com/v1/audio-analysis/7aiClxsDWFRQ0Kzk5KI5ku,0.778,185093.0,0.559,7aiClxsDWFRQ0Kzk5KI5ku,0.0,6.0,0.399,-7.109,0.0,0.0776,129.989,1.0,https://api.spotify.com/v1/tracks/7aiClxsDWFRQ0Kzk5KI5ku,7aiClxsDWFRQ0Kzk5KI5ku,audio_features,spotify:track:7aiClxsDWFRQ0Kzk5KI5ku,0.678,
0.00818,https://api.spotify.com/v1/audio-analysis/6e9biVAugkOfydEN8OiJpi,0.944,170156.0,0.613,6e9biVAugkOfydEN8OiJpi,0.0,10.0,0.0893,-5.999,0.0,0.291,120.102,4.0,https://api.spotify.com/v1/tracks/6e9biVAugkOfydEN8OiJpi,6e9biVAugkOfydEN8OiJpi,audio_features,spotify:track:6e9biVAugkOfydEN8OiJpi,0.328,
0.367,https://api.spotify.com/v1/audio-analysis/3wE9jU1zReHLMHLgAsWIYX,0.611,210773.0,0.635,3wE9jU1zReHLMHLgAsWIYX,0.00568,2.0,0.068,-7.016,1.0,0.31,82.087,4.0,https://api.spotify.com/v1/tracks/3wE9jU1zReHLMHLgAsWIYX,3wE9jU1zReHLMHLgAsWIYX,audio_features,spotify:track:3wE9jU1zReHLMHLgAsWIYX,0.739,
0.562,https://api.spotify.com/v1/audio-analysis/3707IBa4HnS3zDDoWfeUBl,0.488,159783.0,0.311,3707IBa4HnS3zDDoWfeUBl,0.000548,10.0,0.161,-11.467,0.0,0.297,184.112,4.0,https://api.spotify.com/v1/tracks/3707IBa4HnS3zDDoWfeUBl,3707IBa4HnS3zDDoWfeUBl,audio_features,spotify:track:3707IBa4HnS3zDDoWfeUBl,0.579,
0.0287,https://api.spotify.com/v1/audio-analysis/5dkZ2DrcPJrqwlRQe6Q35e,0.783,157293.0,0.522,5dkZ2DrcPJrqwlRQe6Q35e,4.13e-05,1.0,0.127,-6.229,1.0,0.39,145.127,4.0,https://api.spotify.com/v1/tracks/5dkZ2DrcPJrqwlRQe6Q35e,5dkZ2DrcPJrqwlRQe6Q35e,audio_features,spotify:track:5dkZ2DrcPJrqwlRQe6Q35e,0.235,
0.902,https://api.spotify.com/v1/audio-analysis/28aEiMfveru430xmXhDCy3,0.521,218288.0,0.453,28aEiMfveru430xmXhDCy3,0.00124,9.0,0.127,-10.653,0.0,0.0365,129.9,4.0,https://api.spotify.com/v1/tracks/28aEiMfveru430xmXhDCy3,28aEiMfveru430xmXhDCy3,audio_features,spotify:track:28aEiMfveru430xmXhDCy3,0.2,
0.399,https://api.spotify.com/v1/audio-analysis/56IGGA6VwAbIni6KoN7VC5,0.471,302360.0,0.496,56IGGA6VwAbIni6KoN7VC5,0.00083,7.0,0.378,-9.983,1.0,0.199,160.093,4.0,https://api.spotify.com/v1/tracks/56IGGA6VwAbIni6KoN7VC5,56IGGA6VwAbIni6KoN7VC5,audio_features,spotify:track:56IGGA6VwAbIni6KoN7VC5,0.569,
0.0208,https://api.spotify.com/v1/audio-analysis/5SecO8b3bvFNBTtrTyt91o,0.68,89613.0,0.634,5SecO8b3bvFNBTtrTyt91o,2.02e-06,7.0,0.479,-8.446,1.0,0.36,155.911,4.0,https://api.spotify.com/v1/tracks/5SecO8b3bvFNBTtrTyt91o,5SecO8b3bvFNBTtrTyt91o,audio_features,spotify:track:5SecO8b3bvFNBTtrTyt91o,0.693,
0.935,https://api.spotify.com/v1/audio-analysis/13F2adrvrpaq2383GHh1Jl,0.405,300361.0,0.229,13F2adrvrpaq2383GHh1Jl,0.0171,2.0,0.172,-12.334,0.0,0.0369,78.434,3.0,https://api.spotify.com/v1/tracks/13F2adrvrpaq2383GHh1Jl,13F2adrvrpaq2383GHh1Jl,audio_features,spotify:track:13F2adrvrpaq2383GHh1Jl,0.186,
0.0691,https://api.spotify.com/v1/audio-analysis/0L6w0YHzEYfmO8Pp0ibcin,0.528,180581.0,0.705,0L6w0YHzEYfmO8Pp0ibcin,0.0,0.0,0.109,-4.767,0.0,0.352,160.014,4.0,https://api.spotify.com/v1/tracks/0L6w0YHzEYfmO8Pp0ibcin,0L6w0YHzEYfmO8Pp0ibcin,audio_features,spotify:track:0L6w0YHzEYfmO8Pp0ibcin,0.645,
0.017,https://api.spotify.com/v1/audio-analysis/3jbT1Y5MoPwEIpZndDDwVq,0.734,270741.0,0.836,3jbT1Y5MoPwEIpZndDDwVq,1.64e-05,10.0,0.179,-4.803,0.0,0.0735,80.002,4.0,https://api.spotify.com/v1/tracks/3jbT1Y5MoPwEIpZndDDwVq,3jbT1Y5MoPwEIpZndDDwVq,audio_features,spotify:track:3jbT1Y5MoPwEIpZndDDwVq,0.623,
3.74e-05,https://api.spotify.com/v1/audio-analysis/39sJbSgJmIrB9J1pkRbpaX,0.492,160008.0,0.926,39sJbSgJmIrB9J1pkRbpaX,0.0187,0.0,0.475,-5.257,1.0,0.188,149.957,4.0,https://api.spotify.com/v1/tracks/39sJbSgJmIrB9J1pkRbpaX,39sJbSgJmIrB9J1pkRbpaX,audio_features,spotify:track:39sJbSgJmIrB9J1pkRbpaX,0.479,
0.00651,https://api.spotify.com/v1/audio-analysis/2JRo1DJhNhZWs1TzrPNOSZ,0.854,125149.0,0.844,2JRo1DJhNhZWs1TzrPNOSZ,5.08e-06,2.0,0.186,-5.908,1.0,0.0519,146.041,4.0,https://api.spotify.com/v1/tracks/2JRo1DJhNhZWs1TzrPNOSZ,2JRo1DJhNhZWs1TzrPNOSZ,audio_features,spotify:track:2JRo1DJhNhZWs1TzrPNOSZ,0.832,
0.318,https://api.spotify.com/v1/audio-analysis/7frG49GBDHPPvxXRVLRwle,0.771,219720.0,0.636,7frG49GBDHPPvxXRVLRwle,6e-05,2.0,0.0647,-5.131,1.0,0.229,79.832,4.0,https://api.spotify.com/v1/tracks/7frG49GBDHPPvxXRVLRwle,7frG49GBDHPPvxXRVLRwle,audio_features,spotify:track:7frG49GBDHPPvxXRVLRwle,0.451,
0.13,https://api.spotify.com/v1/audio-analysis/7HuaFNJNNgLmk1WTSigmhi,0.318,280000.0,0.766,7HuaFNJNNgLmk1WTSigmhi,0.166,9.0,0.34,-6.302,0.0,0.0412,128.378,3.0,https://api.spotify.com/v1/tracks/7HuaFNJNNgLmk1WTSigmhi,7HuaFNJNNgLmk1WTSigmhi,audio_features,spotify:track:7HuaFNJNNgLmk1WTSigmhi,0.195,
0.249,https://api.spotify.com/v1/audio-analysis/1Uo7reO6I2yQ1q36ZPuNf7,0.748,234173.0,0.715,1Uo7reO6I2yQ1q36ZPuNf7,0.0369,2.0,0.164,-5.137,1.0,0.0451,130.087,4.0,https://api.spotify.com/v1/tracks/1Uo7reO6I2yQ1q36ZPuNf7,1Uo7reO6I2yQ1q36ZPuNf7,audio_features,spotify:track:1Uo7reO6I2yQ1q36ZPuNf7,0.226,
0.193,https://api.spotify.com/v1/audio-analysis/01jBJGEa9Ex9W2IjkIzuY6,0.706,197610.0,0.628,01jBJGEa9Ex9W2IjkIzuY6,0.0,4.0,0.126,-2.94,0.0,0.201,158.036,4.0,https://api.spotify.com/v1/tracks/01jBJGEa9Ex9W2IjkIzuY6,01jBJGEa9Ex9W2IjkIzuY6,audio_features,spotify:track:01jBJGEa9Ex9W2IjkIzuY6,0.38,
0.00332,https://api.spotify.com/v1/audio-analysis/3qc67Hflqzvw3hShw2phgG,0.854,192813.0,0.637,3qc67Hflqzvw3hShw2phgG,0.0,4.0,0.103,-5.877,1.0,0.218,158.015,4.0,https://api.spotify.com/v1/tracks/3qc67Hflqzvw3hShw2phgG,3qc67Hflqzvw3hShw2phgG,audio_features,spotify:track:3qc67Hflqzvw3hShw2phgG,0.509,
0.0319,https://api.spotify.com/v1/audio-analysis/41PCkAcfU1UiSKUDtt6tXQ,0.839,215013.0,0.416,41PCkAcfU1UiSKUDtt6tXQ,0.0,5.0,0.166,-7.658,1.0,0.0876,125.969,4.0,https://api.spotify.com/v1/tracks/41PCkAcfU1UiSKUDtt6tXQ,41PCkAcfU1UiSKUDtt6tXQ,audio_features,spotify:track:41PCkAcfU1UiSKUDtt6tXQ,0.567,
0.0164,https://api.spotify.com/v1/audio-analysis/2B9wgj9XzbJZLty03PRbVo,0.684,151067.0,0.687,2B9wgj9XzbJZLty03PRbVo,0.0,2.0,0.253,-4.673,1.0,0.2,184.026,4.0,https://api.spotify.com/v1/tracks/2B9wgj9XzbJZLty03PRbVo,2B9wgj9XzbJZLty03PRbVo,audio_features,spotify:track:2B9wgj9XzbJZLty03PRbVo,0.265,
0.304,https://api.spotify.com/v1/audio-analysis/643PW82aBMUa1FiWi5VQY7,0.897,187105.0,0.743,643PW82aBMUa1FiWi5VQY7,4.44e-05,10.0,0.137,-5.446,0.0,0.222,134.979,4.0,https://api.spotify.com/v1/tracks/643PW82aBMUa1FiWi5VQY7,643PW82aBMUa1FiWi5VQY7,audio_features,spotify:track:643PW82aBMUa1FiWi5VQY7,0.905,
0.233,https://api.spotify.com/v1/audio-analysis/4VginDwYTP2eaHJzO0QMjG,0.704,214907.0,0.758,4VginDwYTP2eaHJzO0QMjG,0.00144,0.0,0.0924,-3.537,1.0,0.0402,120.003,4.0,https://api.spotify.com/v1/tracks/4VginDwYTP2eaHJzO0QMjG,4VginDwYTP2eaHJzO0QMjG,audio_features,spotify:track:4VginDwYTP2eaHJzO0QMjG,0.534,
0.0204,https://api.spotify.com/v1/audio-analysis/6EOKwHETwSkZ9gW2b6ASE0,0.745,131240.0,0.642,6EOKwHETwSkZ9gW2b6ASE0,0.0,7.0,0.0658,-6.257,0.0,0.287,179.974,4.0,https://api.spotify.com/v1/tracks/6EOKwHETwSkZ9gW2b6ASE0,6EOKwHETwSkZ9gW2b6ASE0,audio_features,spotify:track:6EOKwHETwSkZ9gW2b6ASE0,0.226,
0.967,https://api.spotify.com/v1/audio-analysis/3RIgHHpnFKj5Rni1shokDj,0.218,248934.0,0.215,3RIgHHpnFKj5Rni1shokDj,0.0847,5.0,0.0948,-12.49,1.0,0.0368,76.74,1.0,https://api.spotify.com/v1/tracks/3RIgHHpnFKj5Rni1shokDj,3RIgHHpnFKj5Rni1shokDj,audio_features,spotify:track:3RIgHHpnFKj5Rni1shokDj,0.138,
0.185,https://api.spotify.com/v1/audio-analysis/6alCTRgBPoeAFi2N4il9Q4,0.686,116240.0,0.561,6alCTRgBPoeAFi2N4il9Q4,0.0,10.0,0.114,-9.929,0.0,0.191,148.775,4.0,https://api.spotify.com/v1/tracks/6alCTRgBPoeAFi2N4il9Q4,6alCTRgBPoeAFi2N4il9Q4,audio_features,spotify:track:6alCTRgBPoeAFi2N4il9Q4,0.186,
0.107,https://api.spotify.com/v1/audio-analysis/6cjSh516BbrNUs213jDAGm,0.731,177847.0,0.65,6cjSh516BbrNUs213jDAGm,0.0,0.0,0.124,-5.286,1.0,0.271,154.968,4.0,https://api.spotify.com/v1/tracks/6cjSh516BbrNUs213jDAGm,6cjSh516BbrNUs213jDAGm,audio_features,spotify:track:6cjSh516BbrNUs213jDAGm,0.605,
0.0107,https://api.spotify.com/v1/audio-analysis/0DZJACISivjWjscIp5Kg1q,0.493,171227.0,0.665,0DZJACISivjWjscIp5Kg1q,0.0,2.0,0.0762,-6.427,0.0,0.366,179.982,4.0,https://api.spotify.com/v1/tracks/0DZJACISivjWjscIp5Kg1q,0DZJACISivjWjscIp5Kg1q,audio_features,spotify:track:0DZJACISivjWjscIp5Kg1q,0.385,
0.525,https://api.spotify.com/v1/audio-analysis/5xjei7JnROsAzLY2a7RdZU,0.829,109373.0,0.582,5xjei7JnROsAzLY2a7RdZU,0.0,7.0,0.0759,-5.721,0.0,0.0415,108.028,4.0,https://api.spotify.com/v1/tracks/5xjei7JnROsAzLY2a7RdZU,5xjei7JnROsAzLY2a7RdZU,audio_features,spotify:track:5xjei7JnROsAzLY2a7RdZU,0.51,
0.675,https://api.spotify.com/v1/audio-analysis/3TLwAp3uX1nKsVxrDhNPOL,0.714,117013.0,0.532,3TLwAp3uX1nKsVxrDhNPOL,0.0,11.0,0.138,-6.837,0.0,0.271,204.096,4.0,https://api.spotify.com/v1/tracks/3TLwAp3uX1nKsVxrDhNPOL,3TLwAp3uX1nKsVxrDhNPOL,audio_features,spotify:track:3TLwAp3uX1nKsVxrDhNPOL,0.831,
0.00211,https://api.spotify.com/v1/audio-analysis/03sEzk1VyrUZSgyhoQR0LZ,0.417,713192.0,0.529,03sEzk1VyrUZSgyhoQR0LZ,0.755,9.0,0.11,-9.338,0.0,0.0315,114.116,1.0,https://api.spotify.com/v1/tracks/03sEzk1VyrUZSgyhoQR0LZ,03sEzk1VyrUZSgyhoQR0LZ,audio_features,spotify:track:03sEzk1VyrUZSgyhoQR0LZ,0.0561,
0.892,https://api.spotify.com/v1/audio-analysis/7MtVPRGtZl6rPjMfLoI3Lh,0.532,218288.0,0.452,7MtVPRGtZl6rPjMfLoI3Lh,0.00113,9.0,0.127,-10.654,0.0,0.043,129.895,4.0,https://api.spotify.com/v1/tracks/7MtVPRGtZl6rPjMfLoI3Lh,7MtVPRGtZl6rPjMfLoI3Lh,audio_features,spotify:track:7MtVPRGtZl6rPjMfLoI3Lh,0.203,
0.372,https://api.spotify.com/v1/audio-analysis/0Oqc0kKFsQ6MhFOLBNZIGX,0.649,202193.0,0.538,0Oqc0kKFsQ6MhFOLBNZIGX,0.00632,7.0,0.0951,-11.196,0.0,0.0519,144.979,4.0,https://api.spotify.com/v1/tracks/0Oqc0kKFsQ6MhFOLBNZIGX,0Oqc0kKFsQ6MhFOLBNZIGX,audio_features,spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX,0.496,
0.00989,https://api.spotify.com/v1/audio-analysis/2xKDKtJBLDPd7BF3VmSQQO,0.461,764457.0,0.566,2xKDKtJBLDPd7BF3VmSQQO,0.786,9.0,0.109,-9.133,0.0,0.0566,88.067,1.0,https://api.spotify.com/v1/tracks/2xKDKtJBLDPd7BF3VmSQQO,2xKDKtJBLDPd7BF3VmSQQO,audio_features,spotify:track:2xKDKtJBLDPd7BF3VmSQQO,0.387,
0.000824,https://api.spotify.com/v1/audio-analysis/39zWYYZStDgWi32sOU9AX4,0.313,620101.0,0.584,39zWYYZStDgWi32sOU9AX4,0.52,7.0,0.0529,-10.091,1.0,0.0415,87.894,4.0,https://api.spotify.com/v1/tracks/39zWYYZStDgWi32sOU9AX4,39zWYYZStDgWi32sOU9AX4,audio_features,spotify:track:39zWYYZStDgWi32sOU9AX4,0.159,
0.839,https://api.spotify.com/v1/audio-analysis/2mdEsXPu8ZmkHRRtAdC09e,0.292,300683.0,0.334,2mdEsXPu8ZmkHRRtAdC09e,0.345,6.0,0.151,-10.679,0.0,0.0378,67.836,4.0,https://api.spotify.com/v1/tracks/2mdEsXPu8ZmkHRRtAdC09e,2mdEsXPu8ZmkHRRtAdC09e,audio_features,spotify:track:2mdEsXPu8ZmkHRRtAdC09e,0.148,
0.788,https://api.spotify.com/v1/audio-analysis/6OG05bPAwUuV3OMvy2Vy1P,0.545,247150.0,0.26,6OG05bPAwUuV3OMvy2Vy1P,0.00099,9.0,0.105,-12.668,1.0,0.0289,75.962,4.0,https://api.spotify.com/v1/tracks/6OG05bPAwUuV3OMvy2Vy1P,6OG05bPAwUuV3OMvy2Vy1P,audio_features,spotify:track:6OG05bPAwUuV3OMvy2Vy1P,0.185,
0.965,https://api.spotify.com/v1/audio-analysis/5tyMJlMqaggzvuX7TtlrTe,0.374,229326.0,0.0694,5tyMJlMqaggzvuX7TtlrTe,0.000368,9.0,0.0807,-16.529,1.0,0.0392,134.238,4.0,https://api.spotify.com/v1/tracks/5tyMJlMqaggzvuX7TtlrTe,5tyMJlMqaggzvuX7TtlrTe,audio_features,spotify:track:5tyMJlMqaggzvuX7TtlrTe,0.241,
7.35e-05,https://api.spotify.com/v1/audio-analysis/0gGfmw4csswZmFPj9YK8GW,0.323,943529.0,0.803,0gGfmw4csswZmFPj9YK8GW,0.834,7.0,0.0957,-7.397,1.0,0.0369,144.755,5.0,https://api.spotify.com/v1/tracks/0gGfmw4csswZmFPj9YK8GW,0gGfmw4csswZmFPj9YK8GW,audio_features,spotify:track:0gGfmw4csswZmFPj9YK8GW,0.386,
0.912,https://api.spotify.com/v1/audio-analysis/3hwQhakFwm9soLEBnSDH17,0.404,577199.0,0.298,3hwQhakFwm9soLEBnSDH17,0.228,9.0,0.0996,-12.986,0.0,0.0304,78.815,4.0,https://api.spotify.com/v1/tracks/3hwQhakFwm9soLEBnSDH17,3hwQhakFwm9soLEBnSDH17,audio_features,spotify:track:3hwQhakFwm9soLEBnSDH17,0.315,
0.979,https://api.spotify.com/v1/audio-analysis/4qE9yOgBNsARadpZTAb6RH,0.151,134490.0,0.0137,4qE9yOgBNsARadpZTAb6RH,0.956,0.0,0.0869,-22.812,0.0,0.0479,136.297,3.0,https://api.spotify.com/v1/tracks/4qE9yOgBNsARadpZTAb6RH,4qE9yOgBNsARadpZTAb6RH,audio_features,spotify:track:4qE9yOgBNsARadpZTAb6RH,0.0371,
0.00219,https://api.spotify.com/v1/audio-analysis/0aTiUssEOy0Mt69bsavj6K,0.33,817832.0,0.61,0aTiUssEOy0Mt69bsavj6K,0.769,10.0,0.107,-9.571,1.0,0.0493,172.677,1.0,https://api.spotify.com/v1/tracks/0aTiUssEOy0Mt69bsavj6K,0aTiUssEOy0Mt69bsavj6K,audio_features,spotify:track:0aTiUssEOy0Mt69bsavj6K,0.24,
0.565,https://api.spotify.com/v1/audio-analysis/4qUtC2BwFC154Ha8YQRrkk,0.326,228071.0,0.303,4qUtC2BwFC154Ha8YQRrkk,0.000655,9.0,0.161,-11.802,1.0,0.047,78.888,3.0,https://api.spotify.com/v1/tracks/4qUtC2BwFC154Ha8YQRrkk,4qUtC2BwFC154Ha8YQRrkk,audio_features,spotify:track:4qUtC2BwFC154Ha8YQRrkk,0.0677,
0.942,https://api.spotify.com/v1/audio-analysis/6ERZ30cRjVWGtVLhczX9aL,0.414,300361.0,0.23,6ERZ30cRjVWGtVLhczX9aL,0.0167,2.0,0.173,-12.379,0.0,0.0406,78.494,3.0,https://api.spotify.com/v1/tracks/6ERZ30cRjVWGtVLhczX9aL,6ERZ30cRjVWGtVLhczX9aL,audio_features,spotify:track:6ERZ30cRjVWGtVLhczX9aL,0.192,
0.793,https://api.spotify.com/v1/audio-analysis/7oTE1KmtU2ml9zBhv9Reao,0.439,305900.0,0.412,7oTE1KmtU2ml9zBhv9Reao,0.0,9.0,0.0469,-8.096,0.0,0.0327,122.933,4.0,https://api.spotify.com/v1/tracks/7oTE1KmtU2ml9zBhv9Reao,7oTE1KmtU2ml9zBhv9Reao,audio_features,spotify:track:7oTE1KmtU2ml9zBhv9Reao,0.179,
0.00229,https://api.spotify.com/v1/audio-analysis/48C0O5CXfQdfjUCUhOs1YP,0.195,189979.0,0.143,48C0O5CXfQdfjUCUhOs1YP,0.942,0.0,0.221,-19.052,1.0,0.0464,79.539,4.0,https://api.spotify.com/v1/tracks/48C0O5CXfQdfjUCUhOs1YP,48C0O5CXfQdfjUCUhOs1YP,audio_features,spotify:track:48C0O5CXfQdfjUCUhOs1YP,0.0262,
0.00121,https://api.spotify.com/v1/audio-analysis/0TGyMhttuNwKab2XJMJ1rl,0.579,209947.0,0.718,0TGyMhttuNwKab2XJMJ1rl,1.97e-05,1.0,0.155,-4.457,1.0,0.249,166.223,4.0,https://api.spotify.com/v1/tracks/0TGyMhttuNwKab2XJMJ1rl,0TGyMhttuNwKab2XJMJ1rl,audio_features,spotify:track:0TGyMhttuNwKab2XJMJ1rl,0.529,
0.0451,https://api.spotify.com/v1/audio-analysis/3gPxMQWDMSEyPXMtzbcDdQ,0.254,605369.0,0.449,3gPxMQWDMSEyPXMtzbcDdQ,0.783,11.0,0.139,-12.064,0.0,0.0352,156.094,3.0,https://api.spotify.com/v1/tracks/3gPxMQWDMSEyPXMtzbcDdQ,3gPxMQWDMSEyPXMtzbcDdQ,audio_features,spotify:track:3gPxMQWDMSEyPXMtzbcDdQ,0.0386,
0.624,https://api.spotify.com/v1/audio-analysis/7vRfxLcDDwgYW2WTrtEgUV,0.387,349347.0,0.352,7vRfxLcDDwgYW2WTrtEgUV,3.81e-05,2.0,0.112,-9.77,1.0,0.0353,107.892,4.0,https://api.spotify.com/v1/tracks/7vRfxLcDDwgYW2WTrtEgUV,7vRfxLcDDwgYW2WTrtEgUV,audio_features,spotify:track:7vRfxLcDDwgYW2WTrtEgUV,0.113,
0.00578,https://api.spotify.com/v1/audio-analysis/1FUVCa49nKsPRuznGVrIFY,0.717,123573.0,0.493,1FUVCa49nKsPRuznGVrIFY,0.0,5.0,0.156,-7.146,0.0,0.266,139.833,4.0,https://api.spotify.com/v1/tracks/1FUVCa49nKsPRuznGVrIFY,1FUVCa49nKsPRuznGVrIFY,audio_features,spotify:track:1FUVCa49nKsPRuznGVrIFY,0.258,
0.966,https://api.spotify.com/v1/audio-analysis/3lG6OtGDsYAOALxEmubQQm,0.456,272485.0,0.126,3lG6OtGDsYAOALxEmubQQm,1.77e-06,2.0,0.107,-10.883,1.0,0.0444,68.614,4.0,https://api.spotify.com/v1/tracks/3lG6OtGDsYAOALxEmubQQm,3lG6OtGDsYAOALxEmubQQm,audio_features,spotify:track:3lG6OtGDsYAOALxEmubQQm,0.162,
0.415,https://api.spotify.com/v1/audio-analysis/6qWSHYcZEvE0MIcH2WmB23,0.774,150093.0,0.669,6qWSHYcZEvE0MIcH2WmB23,0.0,7.0,0.105,-7.397,0.0,0.221,89.954,4.0,https://api.spotify.com/v1/tracks/6qWSHYcZEvE0MIcH2WmB23,6qWSHYcZEvE0MIcH2WmB23,audio_features,spotify:track:6qWSHYcZEvE0MIcH2WmB23,0.528,
0.0343,https://api.spotify.com/v1/audio-analysis/3VcEEhf6NL8oq2e1IxFUVM,0.591,288199.0,0.764,3VcEEhf6NL8oq2e1IxFUVM,0.621,1.0,0.285,-9.588,1.0,0.0465,128.297,5.0,https://api.spotify.com/v1/tracks/3VcEEhf6NL8oq2e1IxFUVM,3VcEEhf6NL8oq2e1IxFUVM,audio_features,spotify:track:3VcEEhf6NL8oq2e1IxFUVM,0.178,
0.318,https://api.spotify.com/v1/audio-analysis/0HJvoOkpflwYJb21VkTmGD,0.741,154880.0,0.415,0HJvoOkpflwYJb21VkTmGD,0.0,2.0,0.104,-6.775,0.0,0.0489,87.079,4.0,https://api.spotify.com/v1/tracks/0HJvoOkpflwYJb21VkTmGD,0HJvoOkpflwYJb21VkTmGD,audio_features,spotify:track:0HJvoOkpflwYJb21VkTmGD,0.404,
0.93,https://api.spotify.com/v1/audio-analysis/5USsRaiqL1RNKRm1fTJ3JM,0.582,263442.0,0.109,5USsRaiqL1RNKRm1fTJ3JM,0.0,9.0,0.167,-14.67,0.0,0.0396,131.713,3.0,https://api.spotify.com/v1/tracks/5USsRaiqL1RNKRm1fTJ3JM,5USsRaiqL1RNKRm1fTJ3JM,audio_features,spotify:track:5USsRaiqL1RNKRm1fTJ3JM,0.507,
0.0439,https://api.spotify.com/v1/audio-analysis/2ZGvw7BpnUHG89yt8fNxH7,0.563,163267.0,0.624,2ZGvw7BpnUHG89yt8fNxH7,0.0,8.0,0.111,-8.271,1.0,0.287,152.068,4.0,https://api.spotify.com/v1/tracks/2ZGvw7BpnUHG89yt8fNxH7,2ZGvw7BpnUHG89yt8fNxH7,audio_features,spotify:track:2ZGvw7BpnUHG89yt8fNxH7,0.337,
0.0608,https://api.spotify.com/v1/audio-analysis/17rhhpDU4Da35Vk9jXeHS0,0.666,157933.0,0.666,17rhhpDU4Da35Vk9jXeHS0,0.0,2.0,0.15,-7.748,1.0,0.277,140.001,4.0,https://api.spotify.com/v1/tracks/17rhhpDU4Da35Vk9jXeHS0,17rhhpDU4Da35Vk9jXeHS0,audio_features,spotify:track:17rhhpDU4Da35Vk9jXeHS0,0.487,
0.43,https://api.spotify.com/v1/audio-analysis/7vWbERTWGCiu6fil02e9kj,0.659,183983.0,0.553,7vWbERTWGCiu6fil02e9kj,5.1e-06,11.0,0.198,-4.809,0.0,0.0286,89.978,3.0,https://api.spotify.com/v1/tracks/7vWbERTWGCiu6fil02e9kj,7vWbERTWGCiu6fil02e9kj,audio_features,spotify:track:7vWbERTWGCiu6fil02e9kj,0.401,
