artist,genres,popularity,followers,artist_id
Céline Dion,dance pop,78,3745831,4S9EykWXhStSc15wEx8QFK
George Ezra,folk-pop,78,3114918,2ysnwxxNtSgbb9t1m2Ur4j
George Ezra,neo-singer-songwriter,78,3114918,2ysnwxxNtSgbb9t1m2Ur4j
George Ezra,pop,78,3114918,2ysnwxxNtSgbb9t1m2Ur4j
Hannah Kerr,anthem worship,50,25531,5FxshnB3eJ2YDn8xN8zDKq
Hannah Kerr,ccm,50,25531,5FxshnB3eJ2YDn8xN8zDKq
Hannah Kerr,christian pop,50,25531,5FxshnB3eJ2YDn8xN8zDKq
Nina Nesbitt,dance pop,70,253938,7AzjETXRUKNRSJHMW9GIqd
Nina Nesbitt,electropop,70,253938,7AzjETXRUKNRSJHMW9GIqd
Nina Nesbitt,neo-singer-songwriter,70,253938,7AzjETXRUKNRSJHMW9GIqd
Nina Nesbitt,pop,70,253938,7AzjETXRUKNRSJHMW9GIqd
Nina Nesbitt,post-teen pop,70,253938,7AzjETXRUKNRSJHMW9GIqd
Nina Nesbitt,uk pop,70,253938,7AzjETXRUKNRSJHMW9GIqd
Nina Nesbitt,viral pop,70,253938,7AzjETXRUKNRSJHMW9GIqd
Jordan Smith,idol,52,66746,6TV0LZ3BaEun0OQEh96elP
JACKBOYS,rap,78,230792,7A8S43ryYdbWpJKeHRZRcq
JACKBOYS,trap,78,230792,7A8S43ryYdbWpJKeHRZRcq
Olivia Rodrigo,pop,73,110209,1McMsnEElThX1knmY4oliG
Olivia Rodrigo,post-teen pop,73,110209,1McMsnEElThX1knmY4oliG
Olivia Rodrigo,social media pop,73,110209,1McMsnEElThX1knmY4oliG
fun.,baroque pop,72,3354528,5nCi3BB41mBaMH9gfr6Su0
fun.,metropopolis,72,3354528,5nCi3BB41mBaMH9gfr6Su0
fun.,modern rock,72,3354528,5nCi3BB41mBaMH9gfr6Su0
fun.,pop,72,3354528,5nCi3BB41mBaMH9gfr6Su0
fun.,pop rock,72,3354528,5nCi3BB41mBaMH9gfr6Su0
M.I.A.,art pop,69,900156,0QJIPDAEDILuo8AIq3pMuU
M.I.A.,dance pop,69,900156,0QJIPDAEDILuo8AIq3pMuU
M.I.A.,escape room,69,900156,0QJIPDAEDILuo8AIq3pMuU
M.I.A.,new rave,69,900156,0QJIPDAEDILuo8AIq3pMuU
Moneybagg Yo,rap,80,1386881,3tJoFztHeIJkJWMrx0td2f
Moneybagg Yo,southern hip hop,80,1386881,3tJoFztHeIJkJWMrx0td2f
Moneybagg Yo,trap,80,1386881,3tJoFztHeIJkJWMrx0td2f
Moneybagg Yo,rap,80,1386881,3tJoFztHeIJkJWMrx0td2f
Moneybagg Yo,southern hip hop,80,1386881,3tJoFztHeIJkJWMrx0td2f
Moneybagg Yo,trap,80,1386881,3tJoFztHeIJkJWMrx0td2f
Likybo,cali rap,61,28896,16Nc36xAtNyQ7BMBcDsaLv
Rush,album rock,71,1347489,2Hkut4rAAyrQxRdof7FVJq
Rush,art rock,71,1347489,2Hkut4rAAyrQxRdof7FVJq
Rush,canadian metal,71,1347489,2Hkut4rAAyrQxRdof7FVJq
Rush,classic canadian rock,71,1347489,2Hkut4rAAyrQxRdof7FVJq
Rush,classic rock,71,1347489,2Hkut4rAAyrQxRdof7FVJq
Rush,hard rock,71,1347489,2Hkut4rAAyrQxRdof7FVJq
Rush,metal,71,1347489,2Hkut4rAAyrQxRdof7FVJq
Rush,progressive rock,71,1347489,2Hkut4rAAyrQxRdof7FVJq
Rush,rock,71,1347489,2Hkut4rAAyrQxRdof7FVJq
Rush,album rock,71,1347489,2Hkut4rAAyrQxRdof7FVJq
Rush,art rock,71,1347489,2Hkut4rAAyrQxRdof7FVJq
Rush,canadian metal,71,1347489,2Hkut4rAAyrQxRdof7FVJq
Rush,classic canadian rock,71,1347489,2Hkut4rAAyrQxRdof7FVJq
Rush,classic rock,71,1347489,2Hkut4rAAyrQxRdof7FVJq
Rush,hard rock,71,1347489,2Hkut4rAAyrQxRdof7FVJq
Rush,metal,71,1347489,2Hkut4rAAyrQxRdof7FVJq
Rush,progressive rock,71,1347489,2Hkut4rAAyrQxRdof7FVJq
Rush,rock,71,1347489,2Hkut4rAAyrQxRdof7FVJq
Matthew Wilder,new wave pop,67,20370,3bmFPbLMiLxtR9tFrTcKcP
Shakira,colombian pop,86,18847527,0EmeFodog0BfCgMzAIvKQp
Shakira,dance pop,86,18847527,0EmeFodog0BfCgMzAIvKQp
Shakira,latin,86,18847527,0EmeFodog0BfCgMzAIvKQp
Shakira,latin pop,86,18847527,0EmeFodog0BfCgMzAIvKQp
Shakira,pop,86,18847527,0EmeFodog0BfCgMzAIvKQp
Surfaces,bedroom soul,83,441989,4ETSs924pXMzjIeD6E9b4u
Surfaces,pop,83,441989,4ETSs924pXMzjIeD6E9b4u
K CAMP,atl hip hop,75,1138756,5bgfj5zUoWpyeVatGDjn6H
K CAMP,deep pop r&b,75,1138756,5bgfj5zUoWpyeVatGDjn6H
K CAMP,hip hop,75,1138756,5bgfj5zUoWpyeVatGDjn6H
K CAMP,melodic rap,75,1138756,5bgfj5zUoWpyeVatGDjn6H
K CAMP,pop rap,75,1138756,5bgfj5zUoWpyeVatGDjn6H
K CAMP,rap,75,1138756,5bgfj5zUoWpyeVatGDjn6H
K CAMP,southern hip hop,75,1138756,5bgfj5zUoWpyeVatGDjn6H
K CAMP,trap,75,1138756,5bgfj5zUoWpyeVatGDjn6H
K CAMP,atl hip hop,75,1138756,5bgfj5zUoWpyeVatGDjn6H
K CAMP,deep pop r&b,75,1138756,5bgfj5zUoWpyeVatGDjn6H
K CAMP,hip hop,75,1138756,5bgfj5zUoWpyeVatGDjn6H
K CAMP,melodic rap,75,1138756,5bgfj5zUoWpyeVatGDjn6H
K CAMP,pop rap,75,1138756,5bgfj5zUoWpyeVatGDjn6H
K CAMP,rap,75,1138756,5bgfj5zUoWpyeVatGDjn6H
K CAMP,southern hip hop,75,1138756,5bgfj5zUoWpyeVatGDjn6H
K CAMP,trap,75,1138756,5bgfj5zUoWpyeVatGDjn6H
Gabby Barrett,contemporary country,70,62324,6Iz3eq2aQGFf7TbGT2iahL
Gabby Barrett,country pop,70,62324,6Iz3eq2aQGFf7TbGT2iahL
Hayley Williams,pop,73,216027,6Rx1JKzBrSzoKQtmbVmBnM
Hayley Williams,pop punk,73,216027,6Rx1JKzBrSzoKQtmbVmBnM
Jack Harlow,deep underground hip hop,83,291452,2LIk90788K0zvyj2JJVwkJ
Jack Harlow,pop rap,83,291452,2LIk90788K0zvyj2JJVwkJ
Jack Harlow,rap,83,291452,2LIk90788K0zvyj2JJVwkJ
Jack Harlow,trap,83,291452,2LIk90788K0zvyj2JJVwkJ
Demi Lovato,dance pop,86,17268520,6S2OmqARrzebs0tKUEyXyp
Demi Lovato,pop,86,17268520,6S2OmqARrzebs0tKUEyXyp
Demi Lovato,post-teen pop,86,17268520,6S2OmqARrzebs0tKUEyXyp
Porter Robinson,big room,67,775560,3dz0NnIZhtKKeXZxLOxCam
Porter Robinson,brostep,67,775560,3dz0NnIZhtKKeXZxLOxCam
Porter Robinson,complextro,67,775560,3dz0NnIZhtKKeXZxLOxCam
Porter Robinson,edm,67,775560,3dz0NnIZhtKKeXZxLOxCam
Porter Robinson,electro house,67,775560,3dz0NnIZhtKKeXZxLOxCam
Porter Robinson,moombahton,67,775560,3dz0NnIZhtKKeXZxLOxCam
Porter Robinson,progressive electro house,67,775560,3dz0NnIZhtKKeXZxLOxCam
Gorillaz,alternative hip hop,82,5550480,3AA28KZvwAUcZuOKwyblJQ
Gorillaz,art pop,82,5550480,3AA28KZvwAUcZuOKwyblJQ
The Kid LAROI,australian hip hop,77,177131,2tIP7SsRs7vjIcLrU85W8J
The Kid LAROI,pop rap,77,177131,2tIP7SsRs7vjIcLrU85W8J
The Kid LAROI,rap,77,177131,2tIP7SsRs7vjIcLrU85W8J
The Kid LAROI,trap,77,177131,2tIP7SsRs7vjIcLrU85W8J
The Kid LAROI,vapor trap,77,177131,2tIP7SsRs7vjIcLrU85W8J
Pop Smoke,rap,86,616954,0eDvMgVFoNV3TpwtrVCoTj
$uicideBoy$,dark trap,85,2154854,1VPmR4DJC1PlOtd0IADAO0
$uicideBoy$,new orleans rap,85,2154854,1VPmR4DJC1PlOtd0IADAO0
$uicideBoy$,underground hip hop,85,2154854,1VPmR4DJC1PlOtd0IADAO0
Brent Faiyaz,alternative r&b,78,683784,3tlXnStJ1fFhdScmQeLpuG
Brent Faiyaz,dmv rap,78,683784,3tlXnStJ1fFhdScmQeLpuG
Brent Faiyaz,rap,78,683784,3tlXnStJ1fFhdScmQeLpuG
Ashe,indie pop,74,182023,6P5NO5hzJbuOqSdyPB7SJM
Ozzy Osbourne,album rock,78,2894271,6ZLTlhejhndI4Rh53vYhrY
Ozzy Osbourne,birmingham metal,78,2894271,6ZLTlhejhndI4Rh53vYhrY
Ozzy Osbourne,hard rock,78,2894271,6ZLTlhejhndI4Rh53vYhrY
Ozzy Osbourne,metal,78,2894271,6ZLTlhejhndI4Rh53vYhrY
Ozzy Osbourne,rock,78,2894271,6ZLTlhejhndI4Rh53vYhrY
SAINt JHN,melodic rap,88,370518,0H39MdGGX6dbnnQPt6NQkZ
SAINt JHN,pop rap,88,370518,0H39MdGGX6dbnnQPt6NQkZ
SAINt JHN,rap,88,370518,0H39MdGGX6dbnnQPt6NQkZ
SAINt JHN,trap,88,370518,0H39MdGGX6dbnnQPt6NQkZ
G Herbo,chicago drill,77,895224,5QdEbQJ3ylBnc3gsIASAT5
G Herbo,chicago rap,77,895224,5QdEbQJ3ylBnc3gsIASAT5
G Herbo,drill,77,895224,5QdEbQJ3ylBnc3gsIASAT5
G Herbo,hip hop,77,895224,5QdEbQJ3ylBnc3gsIASAT5
G Herbo,rap,77,895224,5QdEbQJ3ylBnc3gsIASAT5
G Herbo,southern hip hop,77,895224,5QdEbQJ3ylBnc3gsIASAT5
G Herbo,trap,77,895224,5QdEbQJ3ylBnc3gsIASAT5
BENEE,nz pop,84,316174,0Cp8WN4V8Tu4QJQwCN5Md4
BENEE,pop,84,316174,0Cp8WN4V8Tu4QJQwCN5Md4
Dixie Chicks,contemporary country,73,977287,25IG9fa7cbdmCIy3OnuH57
Dixie Chicks,country,73,977287,25IG9fa7cbdmCIy3OnuH57
Dixie Chicks,country dawn,73,977287,25IG9fa7cbdmCIy3OnuH57
Jay Electronica,alternative hip hop,62,151804,0TkqXdyWLsssJH7okthMPQ
Jay Electronica,conscious hip hop,62,151804,0TkqXdyWLsssJH7okthMPQ
Jay Electronica,hip hop,62,151804,0TkqXdyWLsssJH7okthMPQ
Jay Electronica,indie r&b,62,151804,0TkqXdyWLsssJH7okthMPQ
Jay Electronica,psychedelic hip hop,62,151804,0TkqXdyWLsssJH7okthMPQ
Jay Electronica,rap,62,151804,0TkqXdyWLsssJH7okthMPQ
Jay Electronica,southern hip hop,62,151804,0TkqXdyWLsssJH7okthMPQ
Jay Electronica,underground hip hop,62,151804,0TkqXdyWLsssJH7okthMPQ
Kenny Rogers,adult standards,73,1217532,4tw2Lmn9tTPUv7Gy7mVPI4
Kenny Rogers,classic country pop,73,1217532,4tw2Lmn9tTPUv7Gy7mVPI4
Kenny Rogers,country,73,1217532,4tw2Lmn9tTPUv7Gy7mVPI4
Kenny Rogers,mellow gold,73,1217532,4tw2Lmn9tTPUv7Gy7mVPI4
Kenny Rogers,nashville sound,73,1217532,4tw2Lmn9tTPUv7Gy7mVPI4
Kenny Rogers,soft rock,73,1217532,4tw2Lmn9tTPUv7Gy7mVPI4
Dolly Parton,classic country pop,77,1092215,32vWCbZh0xZ4o9gkz4PsEU
Dolly Parton,country,77,1092215,32vWCbZh0xZ4o9gkz4PsEU
Dolly Parton,country dawn,77,1092215,32vWCbZh0xZ4o9gkz4PsEU
Murda Beatz,canadian hip hop,72,107142,3CbYyyd8wH3RT6t0jwpdzC
Louis The Child,edm,75,357402,7wg1qvie3KqDNQbAkTdbX0
Louis The Child,electropop,75,357402,7wg1qvie3KqDNQbAkTdbX0
Louis The Child,indie poptimism,75,357402,7wg1qvie3KqDNQbAkTdbX0
Louis The Child,pop,75,357402,7wg1qvie3KqDNQbAkTdbX0
Louis The Child,tropical house,75,357402,7wg1qvie3KqDNQbAkTdbX0
Bill Withers,funk,75,904705,1ThoqLcyIYvZn7iWbj8fsj
Bill Withers,motown,75,904705,1ThoqLcyIYvZn7iWbj8fsj
Bill Withers,quiet storm,75,904705,1ThoqLcyIYvZn7iWbj8fsj
Bill Withers,soul,75,904705,1ThoqLcyIYvZn7iWbj8fsj
Troye Sivan,australian pop,81,4543643,3WGpXCj9YhhfX11TToZcXP
Troye Sivan,dance pop,81,4543643,3WGpXCj9YhhfX11TToZcXP
Troye Sivan,electropop,81,4543643,3WGpXCj9YhhfX11TToZcXP
Troye Sivan,pop,81,4543643,3WGpXCj9YhhfX11TToZcXP
Troye Sivan,post-teen pop,81,4543643,3WGpXCj9YhhfX11TToZcXP
Troye Sivan,viral pop,81,4543643,3WGpXCj9YhhfX11TToZcXP
Turbo,trap,54,2946,002HSjuWsGMinkXTa7JcRp
Grouplove,indie pop,72,871347,3kVUvbeRdcrqQ3oHk5hPdx
Grouplove,indie rock,72,871347,3kVUvbeRdcrqQ3oHk5hPdx
Grouplove,la indie,72,871347,3kVUvbeRdcrqQ3oHk5hPdx
Grouplove,modern alternative rock,72,871347,3kVUvbeRdcrqQ3oHk5hPdx
Grouplove,modern rock,72,871347,3kVUvbeRdcrqQ3oHk5hPdx
Grouplove,pop rock,72,871347,3kVUvbeRdcrqQ3oHk5hPdx
Grouplove,rock,72,871347,3kVUvbeRdcrqQ3oHk5hPdx
Grouplove,stomp and holler,72,871347,3kVUvbeRdcrqQ3oHk5hPdx
John Prine,country rock,70,282051,0nJUwPwC9Ti4vvuJ0q3MfT
John Prine,folk,70,282051,0nJUwPwC9Ti4vvuJ0q3MfT
John Prine,folk rock,70,282051,0nJUwPwC9Ti4vvuJ0q3MfT
John Prine,indie folk,70,282051,0nJUwPwC9Ti4vvuJ0q3MfT
John Prine,mellow gold,70,282051,0nJUwPwC9Ti4vvuJ0q3MfT
John Prine,new americana,70,282051,0nJUwPwC9Ti4vvuJ0q3MfT
John Prine,roots rock,70,282051,0nJUwPwC9Ti4vvuJ0q3MfT
John Prine,singer-songwriter,70,282051,0nJUwPwC9Ti4vvuJ0q3MfT
John Prine,traditional folk,70,282051,0nJUwPwC9Ti4vvuJ0q3MfT
Jordan Davis,contemporary country,74,261669,77kULmXAQ6vWer7IIHdGzI
Leon Bridges,modern blues,77,1007807,3qnGvpP8Yth1AqSBMqON5x
Leon Bridges,soul,77,1007807,3qnGvpP8Yth1AqSBMqON5x
The Strokes,alternative rock,80,3239230,0epOFNiUfyON9EYx7Tpr6V
The Strokes,garage rock,80,3239230,0epOFNiUfyON9EYx7Tpr6V
The Strokes,modern rock,80,3239230,0epOFNiUfyON9EYx7Tpr6V
The Strokes,permanent wave,80,3239230,0epOFNiUfyON9EYx7Tpr6V
The Strokes,rock,80,3239230,0epOFNiUfyON9EYx7Tpr6V
Bankrol Hayden,melodic rap,76,153788,0Yr4BBpK2dkCp2UsrJ9LZN
Kid Cudi,hip hop,87,3760265,0fA0VVWsXO9YnASrzqfmYu
Kid Cudi,pop rap,87,3760265,0fA0VVWsXO9YnASrzqfmYu
Kid Cudi,rap,87,3760265,0fA0VVWsXO9YnASrzqfmYu
Social House,pop,75,114166,5UjifI1TYefXWn9GdqDOHl
Fiona Apple,art pop,70,659090,3g2kUQ6tHLLbmkV7T4GPtL
Fiona Apple,chamber pop,70,659090,3g2kUQ6tHLLbmkV7T4GPtL
Fiona Apple,indie pop,70,659090,3g2kUQ6tHLLbmkV7T4GPtL
Fiona Apple,lilith,70,659090,3g2kUQ6tHLLbmkV7T4GPtL
Fiona Apple,permanent wave,70,659090,3g2kUQ6tHLLbmkV7T4GPtL
Fiona Apple,piano rock,70,659090,3g2kUQ6tHLLbmkV7T4GPtL
Fiona Apple,pop rock,70,659090,3g2kUQ6tHLLbmkV7T4GPtL
Fiona Apple,singer-songwriter,70,659090,3g2kUQ6tHLLbmkV7T4GPtL
Rvssian,latin,76,938307,1fctva4kpRbg2k3v7kwRuS
Rvssian,latin hip hop,76,938307,1fctva4kpRbg2k3v7kwRuS
Rvssian,perreo,76,938307,1fctva4kpRbg2k3v7kwRuS
Rvssian,reggaeton,76,938307,1fctva4kpRbg2k3v7kwRuS
Rvssian,reggaeton flow,76,938307,1fctva4kpRbg2k3v7kwRuS
Rvssian,trap latino,76,938307,1fctva4kpRbg2k3v7kwRuS
Rvssian,tropical,76,938307,1fctva4kpRbg2k3v7kwRuS
Jameson Rodgers,contemporary country,62,23989,5pyVHz7lcfqKoV9BflFYwN
Jameson Rodgers,country pop,62,23989,5pyVHz7lcfqKoV9BflFYwN
Still Woozy,bedroom pop,74,416932,4iMO20EPodreIaEl8qW66y
Still Woozy,indie pop,74,416932,4iMO20EPodreIaEl8qW66y
Still Woozy,modern rock,74,416932,4iMO20EPodreIaEl8qW66y
Still Woozy,oakland indie,74,416932,4iMO20EPodreIaEl8qW66y
J.I the Prince of N.Y,nyc rap,72,152666,2eqoJbzUGDwys5ENUkbT3h
Nebu Kiniza,melodic rap,63,254303,5lCY3tqdQxbeg5igSlObaT
Nebu Kiniza,trap,63,254303,5lCY3tqdQxbeg5igSlObaT
Nebu Kiniza,vapor trap,63,254303,5lCY3tqdQxbeg5igSlObaT
Alexander 23,indie pop,74,66324,6sFHvCyqklnJpXC9Nh1aag
Alexander 23,pop,74,66324,6sFHvCyqklnJpXC9Nh1aag
Wallows,indie pop,77,842296,0NIPkIjTV8mB795yEIiPYL
Wallows,modern rock,77,842296,0NIPkIjTV8mB795yEIiPYL
Wallows,rock,77,842296,0NIPkIjTV8mB795yEIiPYL
Alina Baraz,alternative r&b,76,688961,6hfwwpXqZPRC9CsKI7qtv1
Alina Baraz,electropop,76,688961,6hfwwpXqZPRC9CsKI7qtv1
Alina Baraz,etherpop,76,688961,6hfwwpXqZPRC9CsKI7qtv1
Alina Baraz,pop,76,688961,6hfwwpXqZPRC9CsKI7qtv1
T-Pain,dance pop,82,2679488,3aQeKQSyrW4qWr35idm0cy
T-Pain,hip hop,82,2679488,3aQeKQSyrW4qWr35idm0cy
T-Pain,pop,82,2679488,3aQeKQSyrW4qWr35idm0cy
T-Pain,pop rap,82,2679488,3aQeKQSyrW4qWr35idm0cy
T-Pain,r&b,82,2679488,3aQeKQSyrW4qWr35idm0cy
T-Pain,rap,82,2679488,3aQeKQSyrW4qWr35idm0cy
T-Pain,southern hip hop,82,2679488,3aQeKQSyrW4qWr35idm0cy
T-Pain,trap,82,2679488,3aQeKQSyrW4qWr35idm0cy
T-Pain,urban contemporary,82,2679488,3aQeKQSyrW4qWr35idm0cy
Carly Pearce,contemporary country,70,124965,4sIl4BTo9l9KqEi0Y3RE72
Carly Pearce,country pop,70,124965,4sIl4BTo9l9KqEi0Y3RE72
Chris Stapleton,contemporary country,78,2364023,4YLtscXsxbVgi031ovDDdh
Chris Stapleton,outlaw country,78,2364023,4YLtscXsxbVgi031ovDDdh
Kenny Chesney,contemporary country,80,2982460,3grHWM9bx2E9vwJCdlRv9O
Kenny Chesney,country,80,2982460,3grHWM9bx2E9vwJCdlRv9O
Kenny Chesney,country road,80,2982460,3grHWM9bx2E9vwJCdlRv9O
Banda MS de Sergio Lizárraga,banda,83,8496289,2C6i0I5RiGzDKN9IAF8reh
Banda MS de Sergio Lizárraga,norteno,83,8496289,2C6i0I5RiGzDKN9IAF8reh
Banda MS de Sergio Lizárraga,regional mexican,83,8496289,2C6i0I5RiGzDKN9IAF8reh
Brett Young,contemporary country,77,544791,0fiWOxhsBsQQvFDtxUQWo0
IU,k-pop,78,1660916,3HqSLMAZ3g3d5poNaI7GOU
Sleepy Hallow,nyc rap,78,80325,6EPlBSH2RSiettczlz7ihV
Yandel,latin,81,4298336,0eHQ9o50hj6ZDNBt6Ys1sD
Yandel,latin hip hop,81,4298336,0eHQ9o50hj6ZDNBt6Ys1sD
Yandel,reggaeton,81,4298336,0eHQ9o50hj6ZDNBt6Ys1sD
Yandel,reggaeton flow,81,4298336,0eHQ9o50hj6ZDNBt6Ys1sD
Yandel,tropical,81,4298336,0eHQ9o50hj6ZDNBt6Ys1sD
Fleetwood Mac,album rock,83,4684403,08GQAI4eElDnROBrJRGE0X
Fleetwood Mac,classic rock,83,4684403,08GQAI4eElDnROBrJRGE0X
Fleetwood Mac,mellow gold,83,4684403,08GQAI4eElDnROBrJRGE0X
Fleetwood Mac,rock,83,4684403,08GQAI4eElDnROBrJRGE0X
Fleetwood Mac,soft rock,83,4684403,08GQAI4eElDnROBrJRGE0X
Fleetwood Mac,yacht rock,83,4684403,08GQAI4eElDnROBrJRGE0X
Topic,german dance,82,61999,0u6GtibW46tFX7koQ6uNJZ
Topic,pop edm,82,61999,0u6GtibW46tFX7koQ6uNJZ
Topic,tropical house,82,61999,0u6GtibW46tFX7koQ6uNJZ
LANY,la pop,79,2525438,49tQo2QULno7gxHutgccqF
LANY,pop,79,2525438,49tQo2QULno7gxHutgccqF
jxdn,social media pop,71,216128,6Y64EaNqpqcZYTgs4c76gF
Agust D,k-rap,80,2093388,5RmQ8k4l3HZ8JoPb4mNsML
Carly Rae Jepsen,canadian pop,78,4084761,6sFIWsNpZYqfjUpaCgueju
Carly Rae Jepsen,dance pop,78,4084761,6sFIWsNpZYqfjUpaCgueju
Carly Rae Jepsen,electropop,78,4084761,6sFIWsNpZYqfjUpaCgueju
Carly Rae Jepsen,indie poptimism,78,4084761,6sFIWsNpZYqfjUpaCgueju
Carly Rae Jepsen,pop,78,4084761,6sFIWsNpZYqfjUpaCgueju
Carly Rae Jepsen,post-teen pop,78,4084761,6sFIWsNpZYqfjUpaCgueju
Freddie Gibbs,alternative hip hop,75,481858,0Y4inQK6OespitzD6ijMwb
Freddie Gibbs,hip hop,75,481858,0Y4inQK6OespitzD6ijMwb
Freddie Gibbs,rap,75,481858,0Y4inQK6OespitzD6ijMwb
Freddie Gibbs,southern hip hop,75,481858,0Y4inQK6OespitzD6ijMwb
Freddie Gibbs,underground hip hop,75,481858,0Y4inQK6OespitzD6ijMwb
